mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
node,56,55,262144,1047.41,598.64,1182.84,1000,1032.07,1093.80,1222.14
node,56,55,524288,2232.01,1788.53,2366.71,1000,2201.19,2264.11,2439.07
node,56,55,1048576,4672.59,4221.33,4821.99,1000,4538.57,4728.53,10447.15
node,57,56,1,18.74,6.51,30.76,1000,18.54,19.50,22.24
node,57,56,2,18.82,6.67,30.92,1000,18.53,19.09,20.70
node,57,56,4,18.72,6.57,30.76,1000,18.58,19.26,21.21
node,57,56,8,18.65,6.50,30.72,1000,18.56,19.14,20.80
node,57,56,16,18.64,6.49,30.72,1000,18.57,19.07,20.52
node,57,56,32,19.04,6.59,31.20,1000,18.71,19.19,20.57
node,57,56,64,19.66,7.74,31.55,1000,19.55,20.12,21.08
node,57,56,128,19.79,7.47,31.85,1000,19.71,20.62,22.08
node,57,56,256,20.82,8.32,32.75,1000,20.75,21.39,22.85
node,57,56,512,21.01,7.99,33.11,1000,20.91,21.55,23.21
node,57,56,1024,17.33,7.95,26.30,1000,17.04,17.98,18.53
node,57,56,2048,16.46,5.62,26.87,1000,16.27,17.29,18.89
node,57,56,4096,19.05,7.62,30.13,1000,18.32,20.31,22.87
node,57,56,8192,30.14,8.92,49.59,1000,30.02,31.52,33.17
node,57,56,16384,70.58,10.54,119.56,1000,70.22,84.21,89.59
node,57,56,32768,231.34,13.33,355.14,1000,231.25,248.88,258.24
node,57,56,65536,225.45,15.12,308.51,1000,224.18,225.16,229.81
node,57,56,131072,480.44,140.10,619.89,1000,468.92,512.13,577.97
node,57,56,262144,1067.20,624.08,1207.36,1000,1053.91,1113.41,1258.52
node,57,56,524288,2260.60,1810.95,2400.52,1000,2242.30,2303.27,2453.51
node,57,56,1048576,4736.87,4250.22,4885.67,1000,4616.03,4818.55,10300.59
node,58,57,1,19.11,6.93,31.77,1000,18.96,19.76,21.94
node,58,57,2,19.07,6.85,31.48,1000,18.94,19.67,21.44
node,58,57,4,19.01,6.86,31.42,1000,18.93,19.57,21.36
node,58,57,8,18.95,6.80,31.35,1000,18.92,19.40,21.02
node,58,57,16,19.00,6.86,31.38,1000,18.92,19.39,21.14
node,58,57,32,19.05,6.89,31.43,1000,18.99,19.40,21.00
node,58,57,64,19.85,7.91,32.14,1000,19.79,20.33,22.24
node,58,57,128,20.04,7.66,32.50,1000,19.95,20.58,21.72
node,58,57,256,21.09,8.49,33.47,1000,20.95,21.43,23.36
node,58,57,512,21.22,8.17,33.65,1000,21.14,21.76,23.21
node,58,57,1024,18.03,8.16,29.41,1000,17.22,20.72,21.43
node,58,57,2048,16.27,5.26,27.79,1000,16.11,17.00,18.62
node,58,57,4096,18.86,7.29,29.58,1000,18.18,20.54,22.72
node,58,57,8192,30.61,8.80,50.47,1000,30.52,31.93,33.72
node,58,57,16384,75.92,10.55,127.98,1000,74.36,92.39,100.23
node,58,57,32768,231.47,12.99,354.59,1000,232.23,250.67,258.68
node,58,57,65536,229.39,15.67,314.94,1000,228.20,229.17,231.75
node,58,57,131072,509.18,148.49,638.67,1000,505.33,522.36,686.78
node,58,57,262144,1115.97,635.14,1240.19,1000,1105.79,1127.34,1303.70
node,58,57,524288,2348.72,1861.68,2473.42,1000,2321.82,2451.93,2524.67
node,58,57,1048576,4937.91,4438.42,5072.80,1000,4749.10,4938.13,11561.36
node,59,58,1,19.34,6.63,31.73,1000,19.15,20.17,23.73
node,59,58,2,19.24,6.64,31.71,1000,19.15,19.75,21.45
node,59,58,4,19.22,6.69,31.72,1000,19.15,19.73,21.12
node,59,58,8,19.20,6.61,31.67,1000,19.14,19.58,21.32
node,59,58,16,19.16,6.60,31.67,1000,19.13,19.60,20.93
node,59,58,32,19.33,6.75,31.85,1000,19.25,19.76,21.46
node,59,58,64,20.12,7.85,32.56,1000,20.07,20.61,21.38
node,59,58,128,20.29,7.51,32.80,1000,20.20,20.84,22.45
node,59,58,256,21.28,8.40,33.76,1000,21.23,21.74,23.18
node,59,58,512,23.16,8.26,36.18,1000,21.38,22.06,24.22
node,59,58,1024,17.67,7.74,27.17,1000,17.37,18.29,19.36
node,59,58,2048,16.55,5.29,28.25,1000,16.26,17.14,19.12
node,59,58,4096,19.00,7.19,29.70,1000,18.12,20.33,21.79
node,59,58,8192,31.15,8.84,51.08,1000,31.03,32.53,34.47
node,59,58,16384,73.43,10.46,123.94,1000,73.74,83.70,88.36
node,59,58,32768,236.09,12.65,360.89,1000,236.48,255.04,261.85
node,59,58,65536,232.62,15.56,320.53,1000,231.38,232.32,237.68
node,59,58,131072,513.92,150.51,638.41,1000,511.60,528.22,620.39
node,59,58,262144,1130.38,625.51,1258.32,1000,1121.95,1145.37,1314.83
node,59,58,524288,2383.83,1893.94,2517.10,1000,2355.46,2432.95,2556.93
node,59,58,1048576,5026.50,4516.87,5165.30,1000,4830.28,5026.39,11756.90
node,60,59,1,24.24,8.25,38.41,1000,23.92,25.65,37.10
node,60,59,2,23.95,8.10,37.18,1000,23.57,24.82,27.17
node,60,59,4,24.16,8.26,37.41,1000,24.03,25.21,27.14
node,60,59,8,24.69,8.71,37.90,1000,23.66,25.13,36.55
node,60,59,16,24.07,8.20,37.33,1000,24.03,25.14,27.19
node,60,59,32,24.10,8.00,37.36,1000,23.82,25.15,28.08
node,60,59,64,24.49,8.38,38.06,1000,24.45,25.77,27.08
node,60,59,128,24.39,8.18,38.05,1000,24.23,25.48,27.50
node,60,59,256,27.76,8.90,43.89,1000,27.67,29.05,30.55
node,60,59,512,28.05,8.84,44.44,1000,27.89,29.25,30.58
node,60,59,1024,28.46,8.80,46.54,1000,27.39,29.94,33.41
node,60,59,2048,28.34,6.68,43.86,1000,27.89,29.21,32.02
node,60,59,4096,30.41,7.67,47.38,1000,29.88,31.88,33.17
node,60,59,8192,34.47,8.31,55.23,1000,34.08,36.73,38.95
node,60,59,16384,53.75,10.03,91.90,1000,53.42,55.86,57.88
node,60,59,32768,93.66,12.15,168.13,1000,93.02,95.71,98.38
node,60,59,65536,222.30,17.72,327.21,1000,221.39,222.62,224.97
node,60,59,131072,473.00,87.02,643.72,1000,470.80,477.09,571.10
node,60,59,262144,1039.35,508.72,1275.80,1000,1033.66,1062.52,1210.99
node,60,59,524288,2303.14,1732.84,2542.70,1000,2290.46,2332.66,2494.00
node,60,59,1048576,4861.26,4277.30,5115.17,1000,4805.11,4989.05,5427.50
node,61,60,1,24.47,7.96,37.89,1000,24.32,25.66,28.24
node,61,60,2,24.32,7.67,37.76,1000,23.90,25.06,27.69
node,61,60,4,24.48,7.97,37.91,1000,24.41,25.69,28.70
node,61,60,8,24.30,7.68,37.75,1000,24.09,25.60,28.24
node,61,60,16,24.51,8.24,37.95,1000,24.43,25.80,27.95
node,61,60,32,24.35,7.69,37.87,1000,24.16,25.50,27.83
node,61,60,64,24.89,8.18,38.61,1000,24.76,25.95,28.31
node,61,60,128,24.74,8.05,38.55,1000,24.61,25.99,27.55
node,61,60,256,28.14,8.62,44.51,1000,27.99,29.46,32.11
node,61,60,512,28.46,8.54,45.18,1000,28.29,29.89,31.33
node,61,60,1024,27.83,8.63,44.46,1000,27.56,29.74,31.33
node,61,60,2048,29.74,6.67,46.96,1000,28.11,30.30,32.99
node,61,60,4096,30.73,7.32,48.38,1000,30.19,32.52,34.73
node,61,60,8192,34.90,8.06,55.89,1000,34.27,36.82,39.60
node,61,60,16384,54.79,9.73,93.82,1000,54.10,57.29,61.40
node,61,60,32768,94.73,11.85,170.33,1000,94.23,97.16,100.19
node,61,60,65536,225.66,17.86,332.42,1000,224.32,225.44,230.63
node,61,60,131072,481.38,92.33,686.43,1000,476.62,485.09,639.89
node,61,60,262144,1060.57,535.21,1322.61,1000,1047.86,1082.94,1258.74
node,61,60,524288,2337.13,1755.89,2584.40,1000,2324.17,2396.47,2522.43
node,61,60,1048576,4933.53,4335.81,5183.00,1000,4883.80,5068.38,5143.22
node,62,61,1,24.70,8.06,38.38,1000,24.50,26.11,29.17
node,62,61,2,24.35,7.76,38.04,1000,24.18,25.34,27.17
node,62,61,4,24.66,8.03,38.42,1000,24.60,25.69,27.71
node,62,61,8,24.44,7.77,38.19,1000,24.24,25.75,27.73
node,62,61,16,24.84,8.12,38.64,1000,24.65,26.05,29.09
node,62,61,32,24.55,7.79,38.37,1000,24.37,25.71,27.55
node,62,61,64,25.10,8.23,39.16,1000,25.01,26.44,28.80
node,62,61,128,24.92,7.97,39.06,1000,24.78,25.90,27.44
node,62,61,256,28.70,8.80,45.54,1000,28.39,29.73,31.06
node,62,61,512,30.34,8.79,48.13,1000,28.71,30.21,31.83
node,62,61,1024,28.11,8.70,45.07,1000,27.95,30.23,31.27
node,62,61,2048,28.93,6.58,45.10,1000,28.53,30.66,31.76
node,62,61,4096,31.25,7.69,49.01,1000,30.82,33.13,34.53
node,62,61,8192,35.33,8.23,56.69,1000,34.80,37.72,40.82
node,62,61,16384,55.38,9.98,95.04,1000,55.11,57.11,58.99
node,62,61,32768,96.53,12.14,173.90,1000,95.96,98.38,100.57
node,62,61,65536,227.94,17.83,337.07,1000,227.35,228.60,231.88
node,62,61,131072,484.53,88.25,673.07,1000,482.12,491.49,540.62
node,62,61,262144,1065.24,505.97,1319.17,1000,1059.61,1092.10,1250.79
node,62,61,524288,2368.15,1755.93,2641.64,1000,2355.06,2450.94,2567.34
node,62,61,1048576,5002.00,4389.51,5261.23,1000,4956.90,5139.00,5187.41
node,63,62,1,25.19,8.21,38.94,1000,24.87,26.72,35.43
node,63,62,2,24.80,7.72,38.62,1000,24.53,25.88,29.04
node,63,62,4,26.44,9.63,40.33,1000,24.83,26.40,37.26
node,63,62,8,24.67,7.70,38.45,1000,24.46,25.84,29.91
node,63,62,16,24.91,8.02,38.72,1000,24.80,26.16,28.52
node,63,62,32,24.85,7.76,38.71,1000,24.67,25.92,27.99
node,63,62,64,25.34,8.25,39.43,1000,25.23,26.61,28.26
node,63,62,128,25.22,7.94,39.41,1000,25.09,26.43,28.11
node,63,62,256,29.10,8.73,46.08,1000,28.78,30.06,31.65
node,63,62,512,31.06,8.71,48.74,1000,29.14,30.61,31.94
node,63,62,1024,28.69,8.58,45.76,1000,28.32,30.80,32.50
node,63,62,2048,29.57,6.73,46.02,1000,29.14,31.39,32.81
node,63,62,4096,31.82,7.48,49.81,1000,31.33,33.31,35.17
node,63,62,8192,35.88,8.28,57.47,1000,35.36,38.17,40.01
node,63,62,16384,56.27,9.84,96.51,1000,55.97,58.20,59.97
node,63,62,32768,98.13,12.19,176.38,1000,97.26,100.25,102.87
node,63,62,65536,230.86,17.89,342.85,1000,229.86,230.95,234.14
node,63,62,131072,489.53,86.59,676.56,1000,487.13,495.76,570.04
node,63,62,262144,1078.37,498.78,1341.77,1000,1070.87,1109.64,1266.99
node,63,62,524288,2403.11,1768.34,2671.74,1000,2388.94,2436.23,2589.34
node,63,62,1048576,5105.63,4460.30,5387.93,1000,5031.12,5221.14,6181.51
node,64,63,1,18.86,1.17,33.69,1000,18.69,20.25,22.52
node,64,63,2,18.71,1.09,33.67,1000,18.55,19.91,21.48
node,64,63,4,18.72,1.19,33.60,1000,18.51,19.80,21.62
node,64,63,8,18.67,1.15,33.65,1000,18.52,19.70,21.48
node,64,63,16,18.68,1.19,33.54,1000,18.45,19.84,22.86
node,64,63,32,18.84,1.20,33.95,1000,18.68,19.96,21.57
node,64,63,64,19.01,1.31,34.26,1000,18.87,20.07,21.43
node,64,63,128,19.14,1.34,34.45,1000,19.00,20.41,21.36
node,64,63,256,22.07,2.14,40.35,1000,21.91,22.96,25.48
node,64,63,512,22.65,2.25,41.23,1000,22.38,23.81,25.28
node,64,63,1024,22.51,2.19,41.74,1000,21.17,23.82,25.48
node,64,63,2048,25.00,1.79,44.78,1000,24.62,26.66,27.58
node,64,63,4096,26.96,2.43,47.99,1000,26.68,28.11,29.72
node,64,63,8192,31.76,3.45,56.19,1000,31.22,34.83,36.41
node,64,63,16384,52.47,5.48,95.72,1000,52.13,54.55,56.04
node,64,63,32768,93.87,7.17,175.90,1000,93.29,96.18,98.54
node,64,63,65536,231.42,21.63,347.97,1000,228.98,229.76,230.51
node,64,63,131072,494.49,80.69,693.03,1000,491.88,500.71,593.96
node,64,63,262144,1100.10,493.00,1381.58,1000,1090.39,1123.50,1285.94
node,64,63,524288,2438.32,1772.97,2711.08,1000,2427.40,2529.57,2629.63
node,64,63,1048576,5166.91,4506.74,5448.41,1000,5113.96,5299.93,5940.21
node,65,64,1,18.89,2.22,34.05,1000,18.71,20.17,21.73
node,65,64,2,18.78,2.18,33.95,1000,18.62,20.09,21.34
node,65,64,4,18.89,2.20,33.98,1000,18.69,20.02,21.87
node,65,64,8,18.84,2.16,34.03,1000,18.69,19.91,21.05
node,65,64,16,18.89,2.20,34.02,1000,18.72,20.03,21.40
node,65,64,32,18.98,2.19,34.45,1000,18.81,20.13,21.45
node,65,64,64,19.09,2.25,34.62,1000,18.87,20.37,21.58
node,65,64,128,19.22,2.27,34.67,1000,19.06,20.48,21.77
node,65,64,256,22.49,3.15,41.07,1000,22.34,23.47,24.91
node,65,64,512,23.04,3.38,41.85,1000,22.79,24.61,26.44
node,65,64,1024,22.23,3.39,39.95,1000,21.97,23.89,25.52
node,65,64,2048,27.59,4.30,44.88,1000,27.34,29.67,31.88
node,65,64,4096,29.26,4.80,47.99,1000,29.05,30.82,32.10
node,65,64,8192,34.47,6.00,57.29,1000,33.64,37.03,39.14
node,65,64,16384,55.27,7.21,97.02,1000,54.88,56.75,58.34
node,65,64,32768,97.29,9.34,178.22,1000,96.97,99.84,102.64
node,65,64,65536,235.66,16.60,352.38,1000,234.88,236.02,237.24
node,65,64,131072,502.05,86.46,708.45,1000,497.66,509.16,623.97
node,65,64,262144,1101.59,509.73,1382.67,1000,1095.25,1133.64,1285.69
node,65,64,524288,2475.54,1803.53,2763.29,1000,2454.17,2597.09,2673.11
node,65,64,1048576,5279.61,4599.94,5584.19,1000,5182.74,5372.03,9083.46
node,66,65,1,22.67,4.10,38.58,1000,22.57,24.36,26.51
node,66,65,2,23.80,4.63,40.35,1000,22.54,23.95,26.26
node,66,65,4,22.71,4.11,38.52,1000,22.63,24.10,25.88
node,66,65,8,22.59,4.07,38.50,1000,22.55,23.92,25.16
node,66,65,16,22.58,4.07,38.44,1000,22.51,23.84,26.23
node,66,65,32,22.73,4.13,38.66,1000,22.65,23.98,26.79
node,66,65,64,23.03,4.26,39.23,1000,22.97,24.29,25.80
node,66,65,128,23.19,4.32,39.43,1000,23.16,24.47,25.83
node,66,65,256,26.47,5.46,45.29,1000,26.43,27.56,28.69
node,66,65,512,27.75,5.73,48.74,1000,26.95,28.36,31.00
node,66,65,1024,26.57,5.79,45.80,1000,26.12,28.69,30.39
node,66,65,2048,28.59,5.12,46.35,1000,28.37,30.78,31.69
node,66,65,4096,30.53,5.70,50.11,1000,30.31,32.15,33.25
node,66,65,8192,35.49,6.82,59.83,1000,34.87,38.05,40.58
node,66,65,16384,56.99,9.00,101.11,1000,56.56,59.31,60.91
node,66,65,32768,99.97,11.37,184.13,1000,99.55,102.15,104.35
node,66,65,65536,238.36,19.55,358.88,1000,237.62,238.60,240.28
node,66,65,131072,505.73,89.29,713.76,1000,502.87,513.24,630.57
node,66,65,262144,1111.05,508.57,1402.55,1000,1107.32,1148.50,1283.21
node,66,65,524288,2507.87,1815.93,2806.24,1000,2487.44,2635.76,2705.98
node,66,65,1048576,5325.24,4637.38,5634.59,1000,5259.69,5446.44,6325.55
node,67,66,1,18.00,0.96,34.68,1000,17.84,19.83,21.74
node,67,66,2,18.14,0.96,34.83,1000,17.82,19.34,22.04
node,67,66,4,18.18,1.12,34.71,1000,18.02,19.69,21.01
node,67,66,8,18.14,1.00,34.72,1000,17.98,19.56,21.36
node,67,66,16,18.14,1.04,34.76,1000,18.03,19.46,20.81
node,67,66,32,18.33,1.07,35.03,1000,18.18,19.94,21.46
node,67,66,64,18.37,1.05,35.43,1000,18.26,19.81,21.28
node,67,66,128,18.58,1.15,35.56,1000,18.46,20.04,21.82
node,67,66,256,21.71,1.43,41.54,1000,21.53,23.28,25.58
node,67,66,512,22.25,1.54,42.34,1000,22.02,23.83,25.37
node,67,66,1024,21.69,1.97,41.13,1000,21.38,23.35,25.34
node,67,66,2048,28.36,4.31,46.29,1000,28.03,29.35,31.21
node,67,66,4096,30.23,4.75,49.69,1000,29.86,32.05,34.34
node,67,66,8192,34.56,5.31,58.32,1000,33.96,37.09,39.37
node,67,66,16384,55.93,6.49,99.83,1000,55.76,58.11,59.51
node,67,66,32768,99.80,9.09,184.74,1000,99.40,101.72,104.26
node,67,66,65536,241.86,18.37,365.66,1000,240.95,242.08,243.50
node,67,66,131072,511.79,89.67,733.52,1000,509.09,519.94,568.88
node,67,66,262144,1124.89,509.34,1439.94,1000,1118.59,1161.41,1319.52
node,67,66,524288,2535.65,1832.65,2845.16,1000,2519.27,2648.91,2736.22
node,67,66,1048576,5404.06,4679.64,5729.03,1000,5334.23,5518.79,7053.92
node,68,67,1,23.63,3.90,40.01,1000,23.36,25.09,27.70
node,68,67,2,23.33,3.87,39.57,1000,23.22,24.87,26.39
node,68,67,4,23.26,3.90,39.45,1000,23.15,24.56,26.45
node,68,67,8,24.18,4.86,40.72,1000,23.18,24.48,26.20
node,68,67,16,23.28,3.84,39.54,1000,23.18,24.51,25.98
node,68,67,32,23.40,3.87,39.81,1000,23.29,24.61,25.78
node,68,67,64,23.65,4.00,40.28,1000,23.53,25.06,26.37
node,68,67,128,23.80,4.13,40.48,1000,23.64,25.19,26.90
node,68,67,256,27.42,5.26,47.09,1000,27.27,28.63,30.63
node,68,67,512,28.20,5.45,50.01,1000,27.81,29.47,32.37
node,68,67,1024,27.26,5.39,47.13,1000,26.87,29.90,31.36
node,68,67,2048,29.71,4.92,47.85,1000,29.16,31.43,32.71
node,68,67,4096,31.63,5.38,51.81,1000,31.38,33.50,34.93
node,68,67,8192,36.31,6.34,60.55,1000,35.83,38.49,40.61
node,68,67,16384,58.96,8.64,104.01,1000,58.63,60.74,62.42
node,68,67,32768,103.22,10.77,189.05,1000,102.72,106.19,109.95
node,68,67,65536,243.67,17.24,368.49,1000,243.47,244.69,245.57
node,68,67,131072,516.31,83.26,737.88,1000,513.85,524.03,577.41
node,68,67,262144,1137.46,500.83,1448.43,1000,1131.62,1171.53,1323.93
node,68,67,524288,2574.45,1830.99,2908.43,1000,2550.56,2669.21,2771.74
node,68,67,1048576,5532.37,4780.05,5867.71,1000,5409.72,5604.55,10826.79
node,69,68,1,18.89,0.81,35.80,1000,18.73,20.49,21.91
node,69,68,2,19.00,0.89,36.00,1000,18.71,20.65,22.23
node,69,68,4,18.87,0.95,35.66,1000,18.73,20.30,21.82
node,69,68,8,18.92,0.86,35.82,1000,18.75,20.42,21.77
node,69,68,16,18.86,0.87,35.71,1000,18.71,20.25,21.64
node,69,68,32,19.05,0.92,35.94,1000,18.89,20.44,21.93
node,69,68,64,19.20,0.94,36.43,1000,19.00,20.58,22.79
node,69,68,128,19.33,1.04,36.62,1000,19.18,20.66,23.14
node,69,68,256,22.52,1.28,42.83,1000,22.34,24.15,25.88
node,69,68,512,22.99,1.38,43.63,1000,22.86,24.47,26.33
node,69,68,1024,23.63,1.85,44.91,1000,22.32,24.60,26.03
node,69,68,2048,29.88,4.28,48.12,1000,29.32,31.54,34.04
node,69,68,4096,31.49,4.53,51.46,1000,31.17,33.66,34.88
node,69,68,8192,35.90,4.94,59.98,1000,35.38,38.50,40.19
node,69,68,16384,58.42,6.29,103.59,1000,58.12,60.77,63.75
node,69,68,32768,103.59,8.55,190.10,1000,102.67,105.55,108.48
node,69,68,65536,247.70,17.95,378.36,1000,246.59,247.55,264.02
node,69,68,131072,523.65,85.85,756.66,1000,519.52,531.51,695.16
node,69,68,262144,1147.05,499.42,1465.47,1000,1143.04,1188.74,1316.97
node,69,68,524288,2602.59,1842.23,2946.44,1000,2584.96,2718.74,2813.89
node,69,68,1048576,5561.54,4798.29,5894.67,1000,5484.55,5678.58,7757.64
node,70,69,1,23.87,4.23,40.53,1000,23.72,25.58,28.60
node,70,69,2,24.10,4.15,40.87,1000,23.84,25.44,26.61
node,70,69,4,23.98,4.22,40.56,1000,23.87,25.44,27.82
node,70,69,8,23.84,4.16,40.43,1000,23.73,25.07,27.01
node,70,69,16,23.92,4.19,40.49,1000,23.82,25.15,27.83
node,70,69,32,24.00,4.23,40.70,1000,23.90,25.14,26.35
node,70,69,64,24.45,4.36,41.50,1000,24.33,25.72,27.38
node,70,69,128,24.51,4.39,41.49,1000,24.36,25.74,27.64
node,70,69,256,28.03,5.59,47.91,1000,27.91,29.31,30.61
node,70,69,512,30.99,8.12,51.20,1000,28.56,30.21,32.37
node,70,69,1024,27.76,5.83,47.64,1000,27.27,30.05,31.38
node,70,69,2048,30.70,5.20,49.43,1000,30.22,32.23,33.82
node,70,69,4096,32.84,5.82,53.49,1000,32.51,35.02,38.06
node,70,69,8192,37.37,6.72,62.04,1000,36.92,40.01,41.56
node,70,69,16384,60.58,8.68,106.53,1000,60.05,62.38,63.60
node,70,69,32768,105.54,10.75,193.82,1000,104.87,107.83,109.74
node,70,69,65536,251.34,17.83,394.78,1000,249.51,250.68,278.50
node,70,69,131072,527.90,81.87,757.76,1000,525.88,535.53,608.57
node,70,69,262144,1157.65,494.31,1488.81,1000,1153.92,1197.44,1293.11
node,70,69,524288,2635.30,1860.55,2974.98,1000,2617.40,2749.77,2824.07
node,70,69,1048576,5669.19,4882.56,6026.14,1000,5561.32,5747.91,10887.40
node,71,70,1,19.73,0.97,36.72,1000,19.51,21.67,22.89
node,71,70,2,19.84,1.04,37.00,1000,19.53,21.50,23.40
node,71,70,4,19.67,1.07,36.65,1000,19.53,21.17,22.44
node,71,70,8,19.70,1.03,36.67,1000,19.53,21.15,22.77
node,71,70,16,20.17,1.38,37.15,1000,19.60,21.50,23.46
node,71,70,32,19.89,1.07,37.00,1000,19.68,21.39,23.72
node,71,70,64,20.16,1.08,37.63,1000,19.78,21.71,23.96
node,71,70,128,20.00,1.12,37.54,1000,19.80,21.57,23.67
node,71,70,256,23.16,1.27,43.52,1000,23.03,24.52,26.52
node,71,70,512,23.84,1.51,44.63,1000,23.70,25.36,26.50
node,71,70,1024,25.73,2.17,46.01,1000,23.25,25.90,27.33
node,71,70,2048,30.78,4.63,49.53,1000,30.32,31.96,33.55
node,71,70,4096,32.68,5.09,52.99,1000,32.25,35.01,35.85
node,71,70,8192,37.24,5.45,61.93,1000,36.53,39.44,41.61
node,71,70,16384,59.96,6.83,105.69,1000,59.58,61.98,63.53
node,71,70,32768,106.00,9.04,195.19,1000,105.36,108.17,110.58
node,71,70,65536,253.32,18.53,390.39,1000,252.59,253.52,257.74
node,71,70,131072,534.84,84.50,774.18,1000,531.67,542.32,606.75
node,71,70,262144,1173.19,503.57,1511.98,1000,1167.29,1206.58,1364.70
node,71,70,524288,2672.21,1869.56,3028.81,1000,2650.30,2791.30,2875.02
node,71,70,1048576,5721.55,4910.90,6084.04,1000,5637.58,5827.50,7570.89
node,72,71,1,25.33,4.71,42.36,1000,24.30,26.43,33.32
node,72,71,2,24.53,3.86,41.51,1000,24.22,25.72,26.84
node,72,71,4,24.25,3.70,41.16,1000,24.16,25.40,26.85
node,72,71,8,24.34,3.69,41.28,1000,24.14,25.61,26.97
node,72,71,16,24.36,3.69,41.45,1000,24.12,25.62,26.99
node,72,71,32,24.49,3.69,41.52,1000,24.36,25.72,26.87
node,72,71,64,24.78,3.86,42.12,1000,24.65,26.09,27.48
node,72,71,128,24.94,3.94,42.29,1000,24.81,26.33,28.10
node,72,71,256,28.71,5.20,49.17,1000,28.49,30.31,32.46
node,72,71,512,29.27,5.27,50.13,1000,29.08,30.34,32.15
node,72,71,1024,29.97,5.29,51.09,1000,28.02,31.22,32.95
node,72,71,2048,30.70,4.53,49.59,1000,30.27,31.99,33.46
node,72,71,4096,33.11,5.20,53.86,1000,32.64,35.03,36.63
node,72,71,8192,38.21,6.81,63.27,1000,37.58,40.38,42.65
node,72,71,16384,61.45,8.31,108.25,1000,61.04,63.89,65.42
node,72,71,32768,108.04,10.21,198.68,1000,107.30,110.09,111.54
node,72,71,65536,256.22,16.67,391.30,1000,255.22,256.25,259.19
node,72,71,131072,542.41,83.08,796.00,1000,537.56,547.81,700.41
node,72,71,262144,1182.20,494.44,1530.17,1000,1178.45,1217.61,1348.59
node,72,71,524288,2714.78,1879.86,3086.25,1000,2681.36,2834.84,2906.66
node,72,71,1048576,5818.41,4977.83,6207.09,1000,5710.59,5908.29,10554.30
node,73,72,1,20.07,0.90,37.39,1000,19.95,21.81,23.15
node,73,72,2,20.29,0.90,37.63,1000,19.91,21.69,24.02
node,73,72,4,20.25,0.99,37.44,1000,20.07,21.64,23.17
node,73,72,8,20.32,0.90,37.59,1000,20.08,21.82,24.04
node,73,72,16,20.34,0.95,37.63,1000,20.12,21.91,23.55
node,73,72,32,20.31,0.93,37.69,1000,20.13,21.74,23.64
node,73,72,64,20.65,0.96,38.40,1000,20.42,22.08,24.49
node,73,72,128,20.64,1.01,38.41,1000,20.49,22.03,23.84
node,73,72,256,24.05,1.25,44.89,1000,23.82,25.52,27.07
node,73,72,512,24.54,1.38,45.60,1000,24.40,26.00,27.24
node,73,72,1024,24.20,1.81,44.37,1000,23.69,26.13,27.45
node,73,72,2048,31.61,4.44,53.03,1000,30.72,33.40,34.83
node,73,72,4096,33.43,4.82,54.15,1000,32.85,35.11,36.43
node,73,72,8192,37.82,4.98,63.12,1000,37.06,40.13,43.00
node,73,72,16384,61.19,6.44,108.38,1000,60.71,63.32,65.75
node,73,72,32768,108.57,8.68,200.74,1000,107.96,110.84,113.15
node,73,72,65536,259.24,17.91,396.63,1000,258.41,259.27,263.64
node,73,72,131072,547.26,83.07,793.49,1000,544.12,554.55,707.76
node,73,72,262144,1196.63,497.70,1569.73,1000,1190.97,1229.29,1385.21
node,73,72,524288,2729.93,1895.38,3101.94,1000,2712.97,2851.22,2936.28
node,73,72,1048576,5876.01,5022.17,6264.00,1000,5784.98,5987.78,9879.14
node,74,73,1,25.20,4.06,42.79,1000,25.08,26.74,27.98
node,74,73,2,25.61,4.04,43.31,1000,25.06,26.61,27.81
node,74,73,4,25.22,4.14,42.70,1000,25.09,26.52,28.53
node,74,73,8,25.22,4.04,42.78,1000,25.11,26.42,27.85
node,74,73,16,25.33,4.06,42.89,1000,25.20,26.69,27.74
node,74,73,32,25.46,4.10,43.06,1000,25.30,26.87,28.18
node,74,73,64,25.76,4.24,43.76,1000,25.58,27.16,28.71
node,74,73,128,25.85,4.27,43.87,1000,25.73,27.03,28.41
node,74,73,256,29.74,5.48,50.85,1000,29.65,31.15,32.63
node,74,73,512,31.50,5.69,54.06,1000,30.22,32.40,35.94
node,74,73,1024,29.58,5.95,50.69,1000,29.06,31.87,33.57
node,74,73,2048,32.43,5.03,52.21,1000,31.64,34.37,35.76
node,74,73,4096,34.62,5.71,56.12,1000,34.13,36.61,38.30
node,74,73,8192,39.21,6.66,65.06,1000,38.76,41.71,44.68
node,74,73,16384,63.89,8.76,112.31,1000,63.36,66.37,67.46
node,74,73,32768,111.66,10.56,205.36,1000,111.07,114.13,116.72
node,74,73,65536,262.07,18.96,434.27,1000,261.12,263.34,292.04
node,74,73,131072,552.35,77.23,795.09,1000,549.79,558.15,666.05
node,74,73,262144,1215.40,483.21,1594.71,1000,1205.53,1245.60,1493.42
node,74,73,524288,2762.87,1873.57,3143.85,1000,2746.01,2809.50,3109.73
node,74,73,1048576,5977.91,5078.24,6371.97,1000,5862.04,6067.45,11818.30
node,75,74,1,20.95,0.95,38.75,1000,20.68,22.97,24.34
node,75,74,2,21.11,0.96,38.92,1000,20.71,22.57,24.14
